safetyreportid,field_count_raw,field_count_converted
15869101,87,87
23615115,64,64
23654109,68,68
23626913,88,88
23659575,70,70
23627075,55,55
23576059,66,66
23637834,65,65
23576640,65,65
23639711,71,71
23577098,71,71
23616837,68,68
23662533,75,75
23617647,62,62
23662748,72,72
23618686,68,68
23662829,72,72
23619753,81,81
23663477,77,77
23622711,67,67
23663505,80,80
23623831,67,67
23665273,65,65
23655573,80,80
23580542,70,70
23656288,73,73
23581271,83,83
23656989,70,70
23581338,57,57
23657179,72,72
23582229,76,76
23657193,81,81
23582405,69,69
23660757,76,76
23582782,71,71
23660838,69,69
17028320,70,70
23632174,68,68
17284939,78,78
23632431,84,84
17362079,80,80
23633375,80,80
17654813,71,71
23635171,67,67
18081764,71,71
23610398,75,75
18177816,63,63
23666656,77,77
23584025,68,68
23637344,83,83
23584078,66,66
23637601,77,77
23586575,83,83
23638626,73,73
23586670,75,75
23638774,76,76
23586818,73,73
23669033,79,79
23669943,67,67
23514531,71,71
23670066,63,63
23514584,72,72
23670323,69,69
23515880,76,76
23670862,72,72
23553679,72,72
23672091,64,64
23645888,75,75
23673373,67,67
23646483,66,66
18769574,49,49
23646807,66,66
18802206,66,66
23647550,70,70
18917360,75,75
23557271,73,73
18968887,73,73
23557729,69,69
18984414,65,65
23647631,83,83
19009323,53,53
23648050,56,56
19014169,77,77
23648117,72,72
19431805,73,73
23648441,63,63
19444441,72,72
23649385,69,69
19476880,79,79
23649466,70,70
23674264,60,60
23650952,68,68
23674426,69,69
23671759,70,70
23677328,77,77
23671988,66,66
23677476,67,67
23674189,78,78
23591153,76,76
23675094,62,62
23591382,70,70
23648401,67,67
23592569,70,70
23565357,75,75
23592583,71,71
23565924,66,66
23592907,58,58
23677443,66,66
23679649,73,73
23567773,83,83
23652710,71,71
23568354,68,68
23653506,72,72
23570407,72,72
23654369,70,70
23683127,67,67
23655584,73,73
23683532,80,80
23595041,71,71
23651870,63,63
23596404,83,83
23652275,78,78
19692530,69,69
23653018,67,67
19845592,77,77
23654152,74,74
19894974,74,74
23576683,59,59
19905870,71,71
23576926,70,70
20011173,84,84
23578331,69,69
20199752,69,69
23684247,63,63
20228049,88,88
23687473,66,66
20254712,79,79
23655353,84,84
20347348,73,73
23657607,68,68
20348901,79,79
23657889,69,69
20513912,77,77
23658336,70,70
23602493,62,62
23579437,80,80
23605180,68,68
23580099,58,58
23605490,68,68
23581180,80,80
23605638,77,77
23688526,69,69
23607568,85,85
23689040,73,73
23608864,70,70
23585311,56,56
23683484,80,80
23586121,65,65
23683727,78,78
23586417,64,64
23684199,82,82
23586970,79,79
23685509,68,68
23659632,56,56
23610283,75,75
23659780,75,75
23610311,77,77
23660685,75,75
23610755,63,63
23661280,72,72
23610889,69,69
23661967,64,64
23611255,68,68
23662777,56,56
23687277,61,61
23663358,82,82
23615305,71,71
23663400,56,56
23615439,74,74
23663978,66,66
23617707,75,75
23664735,83,83
20551334,75,75
23665774,72,72
20565171,74,74
23587766,77,77
20575930,57,57
23588604,89,89
20589982,73,73
23589467,84,84
20860807,76,76
23589724,77,77
20867826,78,78
23667408,68,68
20914052,79,79
23668623,66,66
23617989,77,77
23669581,74,74
23620961,76,76
23670257,78,78
23621285,72,72
23671324,83,83
21046716,70,70
23591615,79,79
21182472,74,74
23592397,70,70
21195580,57,57
23593855,68,68
21270991,84,84
23594517,71,71
21306564,59,59
23671782,70,70
11114434,64,64
23672578,68,68
12288110,72,72
23673120,56,56
15560859,61,61
23675508,58,58
16302780,68,68
23596151,67,67
16552260,68,68
23597486,64,64
23546004,74,74
23676938,69,69
23546381,66,66
12146315,67,67
23547487,67,67
14618999,71,71
23548068,77,77
14664468,73,73
23551512,67,67
15364727,68,68
23551646,72,72
15848621,76,76
23482122,78,78
16145514,71,71
23556654,69,69
16387972,54,54
23556788,81,81
23629361,67,67
23539419,65,65
23652608,66,66
23484524,69,69
23653256,60,60
23487831,70,70
23679045,81,81
18422156,71,71
23679827,75,75
18853372,74,74
23680045,62,62
18941905,68,68
23654228,77,77
22665486,68,68
23654242,69,69
22668159,68,68
23656024,78,78
22675382,72,72
23657049,73,73
19516762,78,78
23658169,53,53
19779727,62,62
21142256,75,75
19861699,72,72
21188775,76,76
19942107,72,72
21197322,82,82
19983308,74,74
21220435,71,71
20017155,73,73
21423555,70,70
20068562,63,63
23659384,77,77
20131460,69,69
23659870,77,77
22743140,79,79
23681813,70,70
22760932,55,55
23681880,71,71
22769409,76,76
23683176,69,69
22792751,68,68
23676341,64,64
22803066,76,76
23678352,73,73
22803404,72,72
23499727,74,74
22814998,64,64
23500984,83,83
22815540,68,68
23501121,69,69
22829053,62,62
23429163,74,74
22869969,84,84
23430325,66,66
22885091,72,72
23430420,79,79
22887884,81,81
23430864,79,79
22890046,80,80
23431498,72,72
20207329,70,70
23667890,70,70
20207343,67,67
23432389,68,68
20280377,76,76
23432741,52,52
20292217,77,77
23505224,74,74
20359486,63,63
23505291,62,62
20540778,74,74
23439302,63,63
20554791,74,74
23439436,74,74
20574379,68,68
23441408,65,65
20574946,80,80
23443958,72,72
20575527,69,69
23517265,71,71
20665127,72,72
23682808,69,69
19779675,72,72
23683294,58,58
19890349,71,71
23446335,68,68
19927609,75,75
23448885,61,61
20313778,80,80
23448966,71,71
20364079,70,70
23449547,74,74
22886531,68,68
23450332,73,73
22898248,77,77
23686062,82,82
22906295,75,75
23686587,82,82
22923171,74,74
23687869,72,72
22913617,81,81
23688707,73,73
22951754,81,81
23689517,69,69
22964295,62,62
23519047,74,74
22971842,83,83
23519991,69,69
22985126,72,72
23450776,71,71
22938142,77,77
23451614,77,77
22944499,41,41
23451896,78,78
22945647,64,64
23452086,61,61
22951116,83,83
23525703,67,67
22981463,82,82
23525837,75,75
23012528,81,81
23525851,83,83
23021290,56,56
23454826,66,66
23021438,81,81
23455379,60,60
23023100,57,57
23455689,76,76
23004189,72,72
23528605,73,73
23005904,84,84
23529482,64,64
23037642,82,82
11849810,74,74
23040329,76,76
13894951,73,73
23047739,71,71
14158810,78,78
21448507,66,66
14480757,76,76
21452504,73,73
15479325,71,71
21462277,70,70
23537744,62,62
21491990,72,72
23537878,76,76
21577001,69,69
23539445,76,76
21578389,74,74
23539702,75,75
23183442,83,83
23541350,68,68
23185305,75,75
23541431,67,67
23187369,71,71
18046067,77,77
23193067,73,73
23474037,66,66
23201223,77,77
23474819,74,74
23201290,66,66
23633212,63,63
23210362,61,61
23477087,65,65
23180050,83,83
23479489,78,78
23181723,75,75
23545439,70,70
23183882,76,76
23546559,77,77
23184315,67,67
23547101,67,67
23184678,74,74
23547369,50,50
23200004,71,71
23480975,67,67
23203621,71,71
23482623,73,73
23205551,61,61
23482986,75,75
22184134,68,68
23483433,67,67
22193516,56,56
23549327,68,68
22271872,53,53
23549475,78,78
22289840,63,63
23550031,66,66
22297373,69,69
23550475,65,65
22307579,67,67
23550503,78,78
22320419,58,58
23551609,66,66
23336141,77,77
23552204,72,72
23337719,68,68
23639636,81,81
23338543,65,65
23640407,56,56
23340339,74,74
23640812,67,67
23344146,73,73
23485282,78,78
23347062,61,61
23485525,74,74
23350316,68,68
23556145,67,67
23297983,54,54
23556307,79,79
23298874,65,65
23556617,62,62
23358226,65,65
18693810,75,75
23358402,62,62
18793493,80,80
23358899,71,71
23643538,72,72
23359832,72,72
23643862,69,69
23360360,79,79
23644214,76,76
23333098,67,67
23489156,69,69
23336891,69,69
23645644,67,67
23337810,78,78
23646278,75,75
22660481,72,72
23490318,79,79
23633840,75,75
23490723,76,76
21635636,69,69
23562382,80,80
21638323,49,49
23562854,87,87
21648205,71,71
23564407,69,69
21649163,75,75
23492910,71,71
21654185,74,74
23493706,69,69
21759013,73,73
23493759,77,77
21805440,70,70
23494569,72,72
21805789,60,60
23495407,59,59
23268523,55,55
23495636,69,69
23269076,71,71
23646616,54,54
23269629,67,67
23647426,64,64
23421636,71,71
23647574,77,77
22927376,79,79
23648250,70,70
23424471,76,76
23648560,88,88
23425038,75,75
23650222,67,67
23425982,71,71
23565055,68,68
22938783,73,73
23567714,77,77
22950341,75,75
23567781,79,79
22995645,74,74
23568186,69,69
22997670,72,72
23514456,61,61
23010242,80,80
19880136,78,78
23370798,75,75
20029447,66,66
23371999,78,78
20044918,60,60
23373337,69,69
20128672,67,67
23436889,64,64
20232919,70,70
23437255,71,71
20341149,82,82
22752235,74,74
23672617,70,70
22756581,64,64
23672941,80,80
22767907,69,69
23673050,80,80
22771337,69,69
23521922,75,75
22774697,72,72
23522556,77,77
22803427,81,81
23592338,69,69
22824459,71,71
23592958,63,63
22825526,49,49
23593243,70,70
23020610,73,73
23593377,67,67
23027534,82,82
23593553,74,74
23034123,78,78
23595078,75,75
23035782,73,73
23679340,67,67
23035863,74,74
23679407,62,62
23064403,64,64
23679784,68,68
23065442,58,58
23528374,63,63
23083033,77,77
23528860,69,69
23084005,74,74
23530117,80,80
23375119,72,72
23596589,68,68
23375267,75,75
23596994,86,86
23375281,65,65
23684348,74,74
23377711,59,59
23684753,68,68
23440266,71,71
23686764,73,73
23441953,67,67
23534854,65,65
23443249,70,70
21183197,88,88
22852094,69,69
21249550,51,51
22943677,80,80
21331941,72,72
22951953,64,64
21336773,83,83
23446084,73,73
21342376,79,79
23446651,64,64
21365595,69,69
23378479,70,70
21369416,71,71
23379627,66,66
21410969,83,83
23381275,70,70
21412064,67,67
23088203,69,69
21423862,70,70
23099124,69,69
23601142,76,76
23100448,72,72
23601829,76,76
23106833,71,71
23602262,76,76
23107238,72,72
23687493,61,61
23110478,72,72
23687521,71,71
23131376,80,80
23688021,69,69
23135817,74,74
23688155,78,78
23137666,64,64
23605689,77,77
23146266,71,71
23606446,75,75
22962254,56,56
21516001,70,70
22974309,68,68
21554300,70,70
22981666,78,78
21608137,74,74
23003282,59,59
21654321,78,78
23013421,80,80
21667024,70,70
23021736,66,66
21690204,70,70
23023099,69,69
21698019,66,66
23383367,77,77
21730380,74,74
23383705,68,68
23539996,72,72
23383839,81,81
23540228,68,68
23384043,69,69
23540781,68,68
23384744,63,63
23541496,68,68
23385110,72,72
23541739,74,74
23385163,77,77
23610267,79,79
23147777,66,66
23610658,67,67
23451983,62,62
23542644,68,68
23452902,76,76
23612630,74,74
23453145,56,56
23542806,65,65
23453941,75,75
23543535,80,80
23454131,71,71
23543993,71,71
23394679,78,78
23544655,67,67
23395274,67,67
23545465,82,82
23396866,69,69
21804252,65,65
23461407,78,78
21810260,72,72
23461555,64,64
21821181,71,71
23462284,70,70
21828443,78,78
23462756,76,76
23617004,80,80
23227280,66,66
23617367,63,63
23235542,66,66
23617624,77,77
23236877,65,65
23617839,75,75
23241198,64,64
23618959,66,66
23245491,80,80
23619554,65,65
23159637,74,74
23548004,72,72
23168952,75,75
23549029,75,75
23463742,77,77
23549610,74,74
23464080,72,72
23620297,69,69
23464390,68,68
23620420,82,82
23465052,72,72
23622107,78,78
23465133,64,64
23622565,80,80
23399296,75,75
23623766,56,56
23399810,72,72
21994021,69,69
23399863,64,64
22025678,69,69
23400095,73,73
22044431,71,71
23400123,64,64
22050559,73,73
23400486,75,75
22071376,72,72
23400877,59,59
22079853,80,80
23259557,78,78
22088534,71,71
23262043,57,57
23551392,70,70
23266470,52,52
23553822,77,77
23269305,69,69
23553970,68,68
23273450,78,78
23623928,79,79
23204782,76,76
23554160,58,58
23210413,62,62
23557048,51,51
23210723,66,66
23628383,77,77
23214273,65,65
23628679,69,69
23217876,76,76
23629140,71,71
23218848,65,65
22118099,82,82
23224803,74,74
22134084,75,75
23472032,70,70
22145033,69,69
23472395,65,65
22154415,70,70
23473624,67,67
22168900,66,66
23476850,73,73
22209481,73,73
23415862,81,81
22246389,70,70
23487919,66,66
22261469,53,53
23354126,60,60
22284864,83,83
23354179,76,76
23558964,65,65
23355718,69,69
23559288,75,75
23420426,69,69
23559721,56,56
23420602,70,70
23560020,66,66
23421951,80,80
23632366,81,81
23422437,60,60
23633486,77,77
23356986,67,67
23634391,72,72
23357486,73,73
17293092,75,75
23358810,67,67
23564042,75,75
23359215,68,68
23574801,68,68
23359592,72,72
23575664,74,74
23424800,66,66
23575745,69,69
23425258,76,76
23653750,76,76
23359659,70,70
23654250,77,77
23359701,80,80
23654317,68,68
23427917,70,70
23578256,52,52
23360673,73,73
23578513,70,70
23360969,72,72
23579161,67,67
23363346,71,71
23580080,85,85
23363575,71,71
22792329,72,72
23497505,68,68
22797256,74,74
23431752,70,70
23655909,83,83
23328631,69,69
23656423,76,76
23330131,72,72
23657219,85,85
23332061,79,79
23589191,73,73
23332681,77,77
23663618,72,72
23335664,64,64
23664657,69,69
23353727,77,77
23666291,68,68
23355185,75,75
23589300,79,79
23373404,78,78
23591459,77,77
23376010,68,68
23591473,75,75
23357305,72,72
23592054,86,86
23358911,74,74
23667520,82,82
23359464,68,68
23670584,51,51
23360316,76,76
23593093,83,83
23361193,71,71
23594618,62,62
23443874,66,66
23594713,64,64
23446332,69,69
23596386,81,81
23516149,80,80
23672986,77,77
23516163,51,51
23674014,65,65
23516325,88,88
23674500,64,64
23517216,79,79
23675187,58,58
23518174,73,73
20575860,58,58
23365391,65,65
20584918,73,73
23365687,74,74
20658871,71,71
23367645,67,67
20676705,73,73
23368631,68,68
20789348,68,68
23368765,80,80
23600210,68,68
23381948,77,77
23675888,64,64
23382071,66,66
23676430,77,77
23382462,67,67
23678346,78,78
23383434,65,65
23603556,68,68
23375569,72,72
23604285,88,88
23376340,68,68
20816888,69,69
23376636,67,67
20865569,71,71
23531458,81,81
20895377,73,73
23534226,64,64
23680318,65,65
23534846,69,69
23681519,68,68
23538949,78,78
23684097,69,69
23465582,77,77
23605257,69,69
23394827,67,67
23606148,70,70
23395408,66,66
23607039,72,72
23395880,67,67
23685407,65,65
23395947,87,87
23685474,66,66
23396137,68,68
23686460,72,72
23397190,72,72
21336073,79,79
23379469,63,63
21345374,70,70
23379740,71,71
21471262,69,69
23380078,66,66
21473569,67,67
23380173,66,66
21502771,70,70
23380483,74,74
21518242,70,70
23382089,75,75
21529811,62,62
23368890,80,80
21561091,68,68
23371119,79,79
23611346,77,77
23382818,72,72
23614248,72,72
23383103,74,74
23615368,71,71
23383547,79,79
23616893,72,72
23384209,59,59
23689133,60,60
23384533,66,66
21585754,70,70
23385248,65,65
21599887,68,68
23385572,76,76
21813244,52,52
23385600,69,69
22982302,73,73
23386058,62,62
23016174,76,76
23372024,58,58
23026933,67,67
23372468,72,72
23027486,63,63
23387569,78,78
23038273,64,64
23390622,52,52
23051166,82,82
23390675,68,68
23052596,68,68
23390756,69,69
23053434,85,85
23391122,76,76
21890261,73,73
23391957,70,70
21930895,76,76
23391971,76,76
21962256,71,71
23394091,57,57
22011412,70,70
23378138,75,75
22012370,76,76
23378772,83,83
23621161,61,61
23379272,68,68
23622968,54,54
23379610,69,69
23103883,73,73
23208503,67,67
23113145,68,68
23209919,80,80
23626155,68,68
23241942,73,73
23627895,73,73
23394172,76,76
22033078,69,69
23395010,79,79
22041879,70,70
23396426,74,74
22084580,71,71
23397641,67,67
22105478,72,72
23256737,51,51
22107436,70,70
23257022,80,80
22123393,74,74
23259815,76,76
23629138,69,69
23261720,80,80
23629596,65,65
23265203,73,73
23129560,63,63
23267915,64,64
23131451,76,76
23273518,74,74
23132867,73,73
23278755,78,78
23135473,77,77
23380568,76,76
23138199,69,69
23380663,68,68
23149810,69,69
23381378,65,65
23151578,73,73
23398141,77,77
23152254,71,71
23398275,68,68
23168965,75,75
23398909,70,70
23169951,78,78
23281403,76,76
11409273,74,74
23281766,80,80
17362974,76,76
23286369,64,64
17561223,64,64
23299949,76,76
17928220,67,67
23383903,73,73
23252613,67,67
23384942,79,79
23254138,73,73
23385576,64,64
23257607,79,79
23403920,65,65
23263587,58,58
23404015,79,79
23264425,54,54
23404082,63,63
23265936,66,66
23388492,79,79
23268232,81,81
23388816,71,71
23272363,66,66
23389640,71,71
23279854,82,82
23405836,72,72
23285390,81,81
23406699,76,76
23285457,69,69
23406808,65,65
22641684,76,76
23306661,65,65
22646100,65,65
23307471,63,63
22657775,73,73
23313546,84,84
22658208,71,71
23320054,73,73
22666780,69,69
23323442,77,77
22671344,74,74
23327101,73,73
22687301,78,78
23392017,76,76
22703582,82,82
23394662,67,67
22722927,72,72
23395229,63,63
23287387,69,69
23395243,70,70
23292275,62,62
23409252,60,60
23292613,84,84
23411143,74,74
23293423,63,63
23411372,70,70
23300417,65,65
23411453,80,80
23304844,64,64
23396835,75,75
23305182,65,65
23334039,56,56
23312324,83,83
23338547,68,68
22738870,66,66
23340748,76,76
22741814,72,72
23342801,70,70
22757257,67,67
23346418,67,67
22758849,67,67
23347080,67,67
22759620,70,70
23347633,73,73
22770030,74,74
23415475,77,77
22775158,64,64
23401966,80,80
22776010,70,70
23402332,78,78
22781261,73,73
23348577,82,82
22783272,80,80
23349510,74,74
22797352,78,78
23352398,59,59
22808801,74,74
23354356,81,81
22817049,63,63
23355476,66,66
22829819,71,71
23416757,58,58
23313282,80,80
23419000,74,74
23321449,83,83
23403614,72,72
23326404,69,69
23404734,72,72
23330063,76,76
23404910,57,57
23337459,58,58
23405678,75,75
22842807,55,55
23356219,80,80
22851164,74,74
23356367,79,79
22860870,65,65
23357339,63,63
22867255,74,74
23421173,69,69
22874545,83,83
23410270,78,78
22898116,72,72
23361040,70,70
22910065,69,69
23361565,67,67
22933770,64,64
23193313,78,78
22936672,74,74
23206192,74,74
22940493,63,63
23410890,63,63
22954249,74,74
23424871,69,69
22957880,62,62
23425843,67,67
22976577,71,71
23425924,66,66
22988174,75,75
23426868,67,67
23039866,81,81
23426882,63,63
23355064,82,82
23427315,66,66
23355846,81,81
23427449,64,64
18408927,51,51
23427597,69,69
18539041,69,69
23209890,65,65
19081699,74,74
23212915,53,53
19155451,73,73
23221029,76,76
19172366,82,82
23223621,72,72
19187108,83,83
23227548,72,72
19499874,78,78
23227696,76,76
19571277,73,73
23230735,77,77
23358223,68,68
23234595,64,64
23358304,77,77
23245988,64,64
23358843,67,67
23246826,64,64
23360167,75,75
23249795,74,74
23360248,71,71
23429298,70,70
23666722,70,70
23429865,67,67
23667761,70,70
23430474,80,80
23361597,67,67
23431499,69,69
23364460,74,74
23431703,69,69
23098658,51,51
23250203,81,81
23099334,73,73
23251228,75,75
23101792,83,83
23272140,68,68
23113146,75,75
23273165,64,64
23121637,72,72
23273422,79,79
23135636,85,85
23274313,66,66
23149554,72,72
23274461,55,55
23150082,82,82
23277268,76,76
23671892,79,79
23418490,69,69
19620458,68,68
23419219,66,66
19779648,60,60
23419233,61,61
19874527,71,71
23433242,80,80
23672501,60,60
23433767,76,76
23269205,81,81
23435172,63,63
23271688,75,75
23423889,76,76
23275752,82,82
23323871,80,80
23276643,74,74
23324061,77,77
23278520,66,66
23427238,78,78
23290117,80,80
23428439,65,65
23292128,70,70
23367936,79,79
23373895,78,78
23368355,63,63
23374571,78,78
23368760,67,67
23369011,74,74
23368827,65,65
23369279,76,76
23371137,76,76
22178977,74,74
23371313,55,55
22231278,67,67
23440099,67,67
22247707,68,68
23441504,67,67
22250556,69,69
23442071,75,75
22284548,70,70
23442219,71,71
18624655,71,71
23443124,82,82
18897907,78,78
23443177,77,77
18963989,76,76
23372824,71,71
19044397,73,73
23334387,66,66
19050514,67,67
23335292,64,64
23391514,80,80
23335616,78,78
23392324,51,51
23335764,83,83
23393215,64,64
23337856,55,55
23393363,66,66
23339113,74,74
23393835,73,73
23339166,70,70
23393983,76,76
23341772,64,64
23394564,72,72
23344702,72,72
23395279,66,66
23347051,77,77
23377379,76,76
23435190,63,63
23377407,80,80
23435419,68,68
23378932,70,70
23375511,64,64
23379485,69,69
23377050,78,78
23379728,73,73
23377980,74,74
23395927,74,74
23378776,67,67
23398991,67,67
23352288,70,70
23399086,74,74
23352802,64,64
22339466,72,72
23354112,79,79
22357152,79,79
23354880,70,70
22364495,70,70
23355676,75,75
22393655,73,73
23356095,75,75
22535972,78,78
23447780,75,75
22590418,81,81
23437930,66,66
22593387,77,77
23438726,76,76
19759895,69,69
23439374,67,67
19821134,52,52
23439402,65,65
22628999,71,71
23379357,83,83
22653894,58,58
23380223,63,63
19904374,77,77
23380304,63,63
19972414,80,80
23380357,71,71
20004331,76,76
23380371,69,69
20013618,66,66
23358835,65,65
20053618,68,68
23359469,71,71
20125546,67,67
23450872,66,66
20130487,77,77
23451196,69,69
20244401,79,79
23452911,71,71
22695623,69,69
23383044,84,84
22708798,61,61
23384812,63,63
22728819,75,75
23385150,74,74
22732964,72,72
23386432,68,68
22756454,70,70
23386513,80,80
20369085,70,70
23442170,78,78
20537875,74,74
23443924,69,69
20577822,68,68
23443977,85,85
20619375,71,71
23444329,78,78
20636695,74,74
23444787,72,72
